timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764814796.5486646,354801,1.2952,37.79,-7.081539509486421,0.2594845360824749,57
1764814796.650765,354901,1.2903,37.97,-7.433068583300124,0.4394845360824746,57
1764814796.7533462,355001,1.2952,38.02,-7.081539509486421,0.4894845360824789,57
1764814796.8552008,355101,1.2903,37.93,-7.433068583300124,0.39948453608247547,57
1764814796.957104,355201,1.2952,37.69,-7.081539509486421,0.15948453608247348,57
1764814797.0587738,355301,1.2952,37.74,-7.081539509486421,0.20948453608247775,57
1764814797.196437,355401,1.2952,37.65,-7.081539509486421,0.11948453608247434,60
1764814797.2985628,355501,1.2903,37.88,-7.433068583300124,0.3494845360824783,63
1764814797.401716,355601,1.2903,37.79,-7.433068583300124,0.2594845360824749,65
1764814797.5043979,355701,1.2952,37.6,-7.081539509486421,0.06948453608247718,68
1764814797.606186,355801,1.2903,37.69,-7.433068583300124,0.15948453608247348,71
1764814797.7081304,355901,1.2952,37.79,-7.081539509486421,0.2594845360824749,72
1764814797.8106847,356001,1.2903,37.6,-7.433068583300124,0.06948453608247718,72
1764814797.9129727,356101,1.2903,37.74,-7.433068583300124,0.20948453608247775,72
1764814798.014507,356201,1.2952,38.07,-7.081539509486421,0.539484536082476,73
1764814798.1162753,356301,1.2952,37.97,-7.081539509486421,0.4394845360824746,72
1764814798.2183022,356401,1.2952,37.93,-7.081539509486421,0.39948453608247547,72
1764814798.3206272,356501,1.2952,37.79,-7.081539509486421,0.2594845360824749,72
1764814798.4223733,356601,1.2952,38.02,-7.081539509486421,0.4894845360824789,72
1764814798.5244083,356701,1.2903,37.83,-7.433068583300124,0.29948453608247405,72
1764814798.6265376,356801,1.2952,37.97,-7.081539509486421,0.4394845360824746,73
1764814798.7287552,356901,1.2952,38.02,-7.081539509486421,0.4894845360824789,73
1764814798.831402,357001,1.2903,37.88,-7.433068583300124,0.3494845360824783,73
1764814798.9340868,357101,1.2952,37.93,-7.081539509486421,0.39948453608247547,73
1764814799.0377488,357201,1.2903,37.74,-7.433068583300124,0.20948453608247775,74
1764814799.139789,357301,1.2952,37.88,-7.081539509486421,0.3494845360824783,75
1764814799.241776,357401,1.2903,37.69,-7.433068583300124,0.15948453608247348,75
1764814799.3444958,357501,1.2903,37.65,-7.433068583300124,0.11948453608247434,76
1764814799.4466305,357601,1.2903,37.93,-7.433068583300124,0.39948453608247547,76
1764814799.548751,357701,1.2903,37.79,-7.433068583300124,0.2594845360824749,76
1764814799.6512158,357801,1.2854,37.97,-7.784597657113827,0.4394845360824746,75
1764814799.7548501,357901,1.2903,37.83,-7.433068583300124,0.29948453608247405,75
1764814799.8571098,358001,1.2952,37.65,-7.081539509486421,0.11948453608247434,75
1764814799.958595,358101,1.2903,37.97,-7.433068583300124,0.4394845360824746,76
1764814800.061866,358201,1.2854,37.6,-7.784597657113827,0.06948453608247718,76
1764814800.1635866,358301,1.2903,37.65,-7.433068583300124,0.11948453608247434,76
1764814800.2661734,358401,1.2903,37.65,-7.433068583300124,0.11948453608247434,76
1764814800.3684316,358501,1.2903,37.69,-7.433068583300124,0.15948453608247348,76
1764814800.4706125,358601,1.2903,37.65,-7.433068583300124,0.11948453608247434,75
1764814800.5726078,358701,1.2903,37.69,-7.433068583300124,0.15948453608247348,75
1764814800.674123,358801,1.2903,37.74,-7.433068583300124,0.20948453608247775,75
1764814800.7758982,358901,1.2903,37.69,-7.433068583300124,0.15948453608247348,75
1764814800.878575,359001,1.2854,38.02,-7.784597657113827,0.4894845360824789,75
1764814800.981579,359101,1.2903,37.69,-7.433068583300124,0.15948453608247348,75
1764814801.0843427,359201,1.2854,37.65,-7.784597657113827,0.11948453608247434,76
1764814801.1862676,359301,1.2854,37.93,-7.784597657113827,0.39948453608247547,76
1764814801.2879746,359401,1.2854,37.74,-7.784597657113827,0.20948453608247775,77
1764814801.3898582,359501,1.2854,37.69,-7.784597657113827,0.15948453608247348,77
1764814801.4918387,359601,1.2854,37.93,-7.784597657113827,0.39948453608247547,78
1764814801.5938761,359701,1.2854,37.69,-7.784597657113827,0.15948453608247348,78
1764814801.6969209,359801,1.2854,37.6,-7.784597657113827,0.06948453608247718,79
1764814801.7994926,359901,1.2903,37.79,-7.433068583300124,0.2594845360824749,79
1764814801.9013972,360001,1.2903,37.65,-7.433068583300124,0.11948453608247434,79
1764814802.0033596,360101,1.2854,37.74,-7.784597657113827,0.20948453608247775,79
1764814802.1050694,360201,1.2854,37.6,-7.784597657113827,0.06948453608247718,79
1764814802.2070458,360301,1.2854,38.02,-7.784597657113827,0.4894845360824789,79
1764814802.308881,360401,1.2854,37.74,-7.784597657113827,0.20948453608247775,79
1764814802.4122825,360501,1.2854,37.93,-7.784597657113827,0.39948453608247547,79
1764814802.5143383,360601,1.2854,38.02,-7.784597657113827,0.4894845360824789,79
